password,has lowercase,has uppercase,has special character,length,strength
ThA*}*6ml9J,True,True,True,11,2
#t6,True,False,True,3,0
lUIw%2R^,True,True,True,8,2
`c$Yej,True,True,True,6,1
Vv<Qz@l4VZ,True,True,True,10,2
~uSmL0oXk)-],True,True,True,12,2
MRprjB,True,True,False,6,1
^gGjdS>.,True,True,True,8,2
/4oZM/\T,True,True,True,8,2
o$f8_l@|FWrD2A,True,True,True,14,2
bx_UJ#,True,True,True,6,1
W|eR_jpO(:&tjVn,True,True,True,15,2
G1VRBESfmPZ,True,True,False,11,1
qdYa)yPH,True,True,True,8,2
RG|8!5m:}6e,True,True,True,11,2
=8k,True,False,True,3,0
NPu9a5jrDI,True,True,False,10,1
c(=a+n`Gj.6,True,True,True,11,2
m#EK3|;Wa,True,True,True,9,2
W{e{1,True,True,True,5,0
f37Tk?!l)S'Kt^,True,True,True,14,2
#ta]h,True,False,True,5,0
3bRe,True,True,False,4,0
$3$;u&*)P0X`i(mV,True,True,True,16,2
"Y(1*HoQ""J3&",True,True,True,11,2
HC;%6qo/,True,True,True,8,2
m82WxLf.02`ugB,True,True,True,14,2
hO%NCt*VUH%,True,True,True,11,2
c:dca>,True,False,True,6,1
"J>,Li^.sU3L-",True,True,True,12,2
&jZB,True,True,True,4,0
Uchu,True,True,False,4,0
m$)yS,True,True,True,5,0
.+`/Uma@P,True,True,True,9,2
!!vehUYh3*X,True,True,True,11,2
N&bUaXU^Cxb;]TE,True,True,True,15,2
Q2]?,False,True,True,4,0
%MH*>{\%z6xcAe;,True,True,True,15,2
x6?3j4Y,True,True,True,7,1
"E_P7[x""&iV>|1\T=",True,True,True,16,2
~kclZ}X@?{E{Tj9|,True,True,True,16,2
"o""Lg.",True,True,True,5,0
cw1,True,False,False,3,0
u_`]vh2V,True,True,True,8,2
c#l{,True,False,True,4,0
&fUfYjq=#wJm(5,True,True,True,14,2
8icF,True,True,False,4,0
'?`!$,False,False,True,5,0
fL{Q,True,True,True,4,0
KqQ',True,True,True,4,0
"bL\,?'(:dRD",True,True,True,11,2
XhsAupxGtak!`,True,True,True,13,2
"4Ne),G",True,True,True,6,1
x0?o,True,False,True,4,0
sxp2P{nuS,True,True,True,9,2
7ro5:+d/?RJr]^'l,True,True,True,16,2
i`gA*1,True,True,True,6,1
UpU/6(?!3Wf/k,True,True,True,13,2
IIyt5:<aoegz6,True,True,True,13,2
Fg[<6OQbN,True,True,True,9,2
;eN.7Awg2|F|,True,True,True,12,2
"U~<$,Agh<b%",True,True,True,11,2
"68C:>3Qg=,0$)",True,True,True,13,2
"g^7ngXh[N*&,,(.!",True,True,True,16,2
kr`@'=m##5M*n,True,True,True,13,2
]U<H,False,True,True,4,0
LR.=N~{Z?1-,False,True,True,11,1
<y+pu&W|N%^'v*d,True,True,True,15,2
b(aOtlf:,True,True,True,8,2
kNEB+;h_]FP9,True,True,True,12,2
~`n,True,False,True,3,0
P*%0eocYI_3A{Mj,True,True,True,15,2
9-=U/g`zv%M,True,True,True,11,2
jDy,True,True,False,3,0
"x0lI0<#dPM,Qimt",True,True,True,15,2
5iE?5;,True,True,True,6,1
#dB,True,True,True,3,0
z@{],True,False,True,4,0
HClf,True,True,False,4,0
u#>TeD@Xas$24uqw,True,True,True,16,2
|SMx?(S((bHN[,True,True,True,13,2
##joRJT:M6f]s,True,True,True,13,2
[&_,False,False,True,3,0
77uQ/NyO]=(,True,True,True,11,2
Vq#:7j,True,True,True,6,1
NTj5}L,True,True,True,6,1
im`>y^x^,True,False,True,8,1
[IT}:{aq,True,True,True,8,2
rb0<`,True,False,True,5,0
ZV*On+|2yj1,True,True,True,11,2
M_I8^DM,False,True,True,7,1
"""]fAuDFU[7vS",True,True,True,12,2
vz%)KdO_,True,True,True,8,2
KCMnBI,True,True,False,6,1
Y'mnB`xy,True,True,True,8,2
"D=vxa=I;""`ID?w@",True,True,True,15,2
"Exs6""nb;^&xwb",True,True,True,13,2
q>P*j.?>Qd9S,True,True,True,12,2
iW'VY3V;)6~h,True,True,True,12,2
h|:+~(AN,True,True,True,8,2
(Z?c,True,True,True,4,0
7<-B0m'?RYbm>(,True,True,True,14,2
kC0k63l,True,True,False,7,1
"^>,",False,False,True,3,0
ZmwU#9,True,True,True,6,1
",D9(",False,True,True,4,0
V//;,False,True,True,4,0
#2N2C{,False,True,True,6,1
N0uD=<TL>,True,True,True,9,2
ONi\OtU~}o,True,True,True,10,2
QM'|v56x9I4tN6C,True,True,True,15,2
0x^uDW,True,True,True,6,1
YJ7=Ev^,True,True,True,7,1
@{msX&mA.%VTCZ,True,True,True,14,2
I`&v,True,True,True,4,0
"Vh8aWRu-H,#pFt/$",True,True,True,16,2
"^`{,g`",True,False,True,6,1
=sv.QI$a,True,True,True,8,2
[_3Pif^}zHeE&b,True,True,True,14,2
p<2V?W<(8L5F,True,True,True,12,2
ezpe;<,True,False,True,6,1
<jUzs,True,True,True,5,0
yL&v'1{i*,True,True,True,9,2
"e""7cEo]I%aDzn",True,True,True,13,2
0DSKC5TX,False,True,False,8,1
"j{mEf""D]N!q",True,True,True,11,2
$bU+k19Ofd)7YzEC,True,True,True,16,2
^t0,True,False,True,3,0
0.Sf,True,True,True,4,0
E0RC?Mop,True,True,True,8,2
!xvu$,True,False,True,5,0
"\>0+<.""-4)%",False,False,True,11,1
l28E,True,True,False,4,0
;e1|'.(~^}H{]`a,True,True,True,15,2
%eG,True,True,True,3,0
(}y:d#\AF*Zs:ilR,True,True,True,16,2
~XCr[P#C,True,True,True,8,2
I5r,True,True,False,3,0
82?I=JI)A,False,True,True,9,1
"bWUaBY:*6O=V""?r8",True,True,True,16,2
1qLoEnF*Rw&n,True,True,True,12,2
#4!A+f^0MgS,True,True,True,11,2
"7yZ?2_2D1T,V-+",True,True,True,14,2
"yR""]:9HIL-vS""~/",True,True,True,15,2
!QB3%E.S3r#kF0*|,True,True,True,16,2
{t3G#rJV.(WZnh,True,True,True,14,2
jYCE%Xp(2+&^,True,True,True,12,2
"?yVZQ5-2cwMt$/,",True,True,True,15,2
s+V0#'`o'i0OP[7{,True,True,True,16,2
N%J,False,True,True,3,0
"r#R1D,vnnz`",True,True,True,11,2
_Irn,True,True,True,4,0
i:M,True,True,True,3,0
}FmV;~5:{Ng)@,True,True,True,13,2
eh8x,True,False,False,4,0
%ww,True,False,True,3,0
Ybn)\UN]>Z,True,True,True,10,2
WcNIBj@,True,True,True,7,1
.Por!,True,True,True,5,0
FoW,True,True,False,3,0
0aU~],True,True,True,5,0
;D$%pUJ,True,True,True,7,1
"5b@==FBB,vSE",True,True,True,12,2
w4iD_!Rea%4Y![,True,True,True,14,2
".c/le.arS$""Hmd",True,True,True,14,2
^QH,False,True,True,3,0
\\J,False,True,True,3,0
$%*B,False,True,True,4,0
Hkr,True,True,False,3,0
nFlf<yp0oyGV.5,True,True,True,14,2
LCptcdI~w,True,True,True,9,2
"]uIPCnBZ""7HT",True,True,True,12,2
HjW+E_[hakio,True,True,True,12,2
7kZxcS,True,True,False,6,1
x_a%)~Z%#_RY9[Pp,True,True,True,16,2
e!x?+W,True,True,True,6,1
}:P{snjnLTiB,True,True,True,12,2
7Qu.$+?:k~aaz9,True,True,True,14,2
"Z2Z@Lt.g|D#""&]",True,True,True,14,2
f)I\}{EC4F7y61Y,True,True,True,15,2
FJCPg(NBf#-cx'',True,True,True,15,2
}bESZ%Hw$,True,True,True,9,2
^)eR%)<Unv{,True,True,True,11,2
&g'dx',True,False,True,6,1
Y2c3atiW,True,True,False,8,1
"b^)1,Vrwhn6%j$",True,True,True,14,2
2!RdC,True,True,True,5,0
d<.w>'`>-gQ,True,True,True,11,2
MgG`o[+ago)j2*^,True,True,True,15,2
_oy,True,False,True,3,0
k/ImK-OCO`,True,True,True,10,2
"r0=n8Q,EZ,J.s\xG",True,True,True,16,2
C#nH,True,True,True,4,0
"8ne,Xdj0I|<2O",True,True,True,13,2
07//EY,False,True,True,6,1
"p{*4VGt,)-",True,True,True,10,2
vboBZ`#h~&,True,True,True,10,2
Z!Q#'uF,True,True,True,7,1
z8xc-nF,True,True,True,7,1
"CQ@MwPA,QNie'5",True,True,True,14,2
pWB,True,True,False,3,0
WGH\t,True,True,True,5,0
;BX)Vrz?hz8P'}m,True,True,True,15,2
L0F;Ar@wikB$S]R9,True,True,True,16,2
|5}M+,False,True,True,5,0
cl#LH\gSxJFh/,True,True,True,13,2
1^[}:y150cS,True,True,True,11,2
`}/pzcC_:Eshak,True,True,True,14,2
M3f|5,True,True,True,5,0
"""fZ",True,True,True,3,0
gyv5\,True,False,True,5,0
xOG<4(,True,True,True,6,1
u2*l,True,False,True,4,0
La(ZHF:w(Ff-^,True,True,True,13,2
&Y(_>5j<8,True,True,True,9,2
",4g8k<QB3dctrBq",True,True,True,15,2
vY[18U53wT5JiE2,True,True,True,15,2
"""%d|",True,False,True,4,0
V6;>lhBL.pr/;X,True,True,True,14,2
s.vKPF+Y)^T6X_{n,True,True,True,16,2
[9x,True,False,True,3,0
xEkLVcc/W/,True,True,True,10,2
hC-0c9KX!?^{p2,True,True,True,14,2
%K<~iS>SF)o=}g,True,True,True,14,2
TC6M?`Ar9+,True,True,True,10,2
td=0Xh6k,True,True,True,8,2
"9~GX""7_p]|cU",True,True,True,12,2
Et7UXeYt]C|HTQ,True,True,True,14,2
exvv9%~?MP.2BWL,True,True,True,15,2
Ai@o6MZ~u(Cmj,True,True,True,13,2
"+Xk?6x!K,;[AG",True,True,True,13,2
2s(,True,False,True,3,0
dRF6<W*T,True,True,True,8,2
HOD}fJ=*2,True,True,True,9,2
"b""|f{g",True,False,True,6,1
dYt9.,True,True,True,5,0
"4/igzhZQ,s%",True,True,True,11,2
lP|n{+'.2,True,True,True,9,2
y`:FH'g,True,True,True,7,1
"w""G}AU@cs|",True,True,True,10,2
AUl0'k=7S2y:}fb,True,True,True,15,2
!s(~(yryG^,True,True,True,10,2
%*XC'=705;u,True,True,True,11,2
C<%IHmb,True,True,True,7,1
iY3,True,True,False,3,0
\jG,True,True,True,3,0
UoC,True,True,False,3,0
26G=m],True,True,True,6,1
0fllF[J*ag,True,True,True,10,2
5`ZwO=6!lIE`A,True,True,True,13,2
+m@Dq&|m;,True,True,True,9,2
&d@$;T}q,True,True,True,8,2
$vCR<,True,True,True,5,0
W!~(qnqk,True,True,True,8,2
]#Q$^@U2T[z~Z,True,True,True,13,2
}_wB~,True,True,True,5,0
t+Iz$1,True,True,True,6,1
~{1,False,False,True,3,0
?hMoY,True,True,True,5,0
#nP;;g{,True,True,True,7,1
zhKA,True,True,False,4,0
iejx!cW]U0,True,True,True,10,2
SE_<n:lnXRSIkic:,True,True,True,16,2
cUV'ameO,True,True,True,8,2
/\7k&wXtv},True,True,True,10,2
"wD,r""",True,True,True,5,0
:FQRYg%.dc`|g[|g,True,True,True,16,2
IlDiz^|*(t`Le1db,True,True,True,16,2
rp<'06]mv<.:,True,False,True,12,1
"?N6""YMq=""DzF",True,True,True,12,2
#*<%&76LM1,False,True,True,10,1
mF`|e2NX/Fi@&-V,True,True,True,15,2
O`sd'LbFhmnb`,True,True,True,13,2
n@doU@/,True,True,True,7,1
]5yZ,True,True,True,4,0
"l+w8/&$Z,@5g",True,True,True,12,2
j1xdD@_B+RNH;c,True,True,True,14,2
HC?Kr{wj^e}L|(,True,True,True,14,2
z%B/{2$^5JshdzP,True,True,True,15,2
8?MQ3gc,True,True,True,7,1
Cr9&'s7vcOg,True,True,True,11,2
;=xQ&,True,True,True,5,0
GS@]7S|#wi@>}D,True,True,True,14,2
",td(<>?",True,False,True,7,1
^HAD,False,True,True,4,0
p?5QI,True,True,True,5,0
v{y9}@C,True,True,True,7,1
GgjZJAt2PNhZCxy,True,True,False,15,1
-YE@(,False,True,True,5,0
3R3+O,False,True,True,5,0
-|K'..;,False,True,True,7,1
Cw`*]Kk8,True,True,True,8,2
9q1np!Ma35hsXmQm,True,True,True,16,2
"""q""^VA1yxV",True,True,True,10,2
n?`9(uU*Y8D`?,True,True,True,13,2
ZE.i>\!WCvKo`,True,True,True,13,2
f85L,True,True,False,4,0
iwVx,True,True,False,4,0
":TDD,fXa):A",True,True,True,11,2
b^[3/o\~tS2h+L,True,True,True,14,2
"Q_lI"":p2`ZbFr/",True,True,True,14,2
vQonZ-m?[7%wJ,True,True,True,13,2
Aed,True,True,False,3,0
2XY+:aDt_j,True,True,True,10,2
6F1]OU2-g,True,True,True,9,2
M$dY/PTpW9FfJ{;5,True,True,True,16,2
l'1>&BZ_H5&Q+,True,True,True,13,2
[k4rnD9do;tL,True,True,True,12,2
"7,'XP""*<{S",False,True,True,10,1
ypb:pD5Xdp',True,True,True,11,2
*V1PjIbeBQgaFtd,True,True,True,15,2
F(eBD8+Ki/mG_,True,True,True,13,2
^HQDgID;t;VT&,True,True,True,13,2
DxgQ\,True,True,True,5,0
Sh=GfJ#j<JxO@Q~t,True,True,True,16,2
43Auzy0Ly~.,True,True,True,11,2
!A?,False,True,True,3,0
yK`RV,True,True,True,5,0
Ie]$,True,True,True,4,0
zVs3o_cCm',True,True,True,10,2
3x4PFct`e#C2g:|,True,True,True,15,2
@Y)<\~3gY-,True,True,True,10,2
)V<_j`UXpkh,True,True,True,11,2
qDB+<U,True,True,True,6,1
X{p,True,True,True,3,0
drFB{,True,True,True,5,0
!*4,False,False,True,3,0
&h@f2\Ej`#,True,True,True,10,2
e2mfCkk)T7lnJAo,True,True,True,15,2
HbwUE5KY,True,True,False,8,1
8}6h2H3dvU,True,True,True,10,2
e'6bO6ZF5a0i,True,True,True,12,2
"!u.@V62$t,by",True,True,True,12,2
~d])S,True,True,True,5,0
~~=~bzjNXk=\,True,True,True,12,2
",&bKV)OB~}eJo:~<",True,True,True,16,2
3MuddMHBJ,True,True,False,9,1
"a'""uS",True,True,True,5,0
J<%h;Bn,True,True,True,7,1
vW}C#Z,True,True,True,6,1
TX\,False,True,True,3,0
u:[NM]4CL:[,True,True,True,11,2
08^FATr9,True,True,True,8,2
X;%SoBS,True,True,True,7,1
qW7e,True,True,False,4,0
#yKc,True,True,True,4,0
v+4N>O:r,True,True,True,8,2
PVNlQ^l%&z,True,True,True,10,2
+:sLV$%|7IZyoA,True,True,True,14,2
<Uc(aQ7&'F9kvou,True,True,True,15,2
EEH!,False,True,True,4,0
GSYmjp(m8iDr,True,True,True,12,2
y{.-q;uDmr{,True,True,True,11,2
&&*rmZL?ZoF%TE,True,True,True,14,2
@v;hNw^,True,True,True,7,1
.Zep8Z/4.H@E,True,True,True,12,2
X$p[6,True,True,True,5,0
V.q1OVaYM7o78e_,True,True,True,15,2
\0:\U=U[{S82kYdK,True,True,True,16,2
mfy~6,True,False,True,5,0
G4)B*W8,False,True,True,7,1
"C9FQ[E>""*eLlq~>",True,True,True,15,2
")*rR,H?^'&F5&",True,True,True,13,2
Pl',True,True,True,3,0
RWD}gwM,True,True,True,7,1
"yRP>ufk/-fC""?%o",True,True,True,15,2
Z`N9J2;IhKxY,True,True,True,12,2
"@,V!igit",True,True,True,8,2
.'}x'rowkjLzA,True,True,True,13,2
"P,iQL9?'",True,True,True,8,2
K-6F7?]3|e]S,True,True,True,12,2
7pV4)),True,True,True,6,1
cQ75/DWr@Ih@Et,True,True,True,14,2
"n~e6Q]r0R=^?y1z,",True,True,True,16,2
T(9c,True,True,True,4,0
vckom[?cR06@,True,True,True,12,2
^nxz]kV/7,True,True,True,9,2
]uF/kC6A],True,True,True,9,2
'zA,True,True,True,3,0
(.F5=,False,True,True,5,0
DD=dfNj4pSY,True,True,True,11,2
%3bo#LYu0*tJN,True,True,True,13,2
"""iF\w7-B8MKerO=Y",True,True,True,16,2
"+>58$3+|p,6",True,False,True,11,1
"0Nq,~_$_;Y}<5|S",True,True,True,15,2
D/a5xb?,True,True,True,7,1
U%<P.,False,True,True,5,0
M$OL]J(p/B{]'g#E,True,True,True,16,2
]'U=&mJ,True,True,True,7,1
"$2~[SNI""?""",False,True,True,10,1
-sIz%.$D?xb;,True,True,True,12,2
uKf)ON[V!$#T`E,True,True,True,14,2
"F,u|G4o",True,True,True,7,1
y3Fx;ac*WFKTG,True,True,True,13,2
<yAp:BnN2,True,True,True,9,2
$E9w><e9RG?SG,True,True,True,13,2
)t.x=ob4!L,True,True,True,10,2
"V6c1\O/hF""{ag",True,True,True,13,2
m=k9pf_2L0QfcP,True,True,True,14,2
uR|8Wvv,True,True,True,7,1
L_zy3NdvRS,True,True,True,10,2
r/uVu1,True,True,True,6,1
LBDg1qMC@WP^`,True,True,True,13,2
2(&T~,False,True,True,5,0
".{i-:,ur4,",True,False,True,10,1
>_8eDoRX<f;q<1,True,True,True,14,2
q@&\U)p{o$i,True,True,True,11,2
wGh-gjH,True,True,True,7,1
".F:^=&Q`S$/""roz",True,True,True,15,2
qRp3y\jRlUt6<,True,True,True,13,2
"oWtx7"">(#xjcU",True,True,True,13,2
+1kj>#oC,True,True,True,8,2
^`*;72>Efwp{R7,True,True,True,14,2
VChs#TRxc2l,True,True,True,11,2
oahDH,True,True,False,5,0
"-""kjp*p",True,False,True,7,1
Qr7%Aflm,True,True,True,8,2
V;OWJ3,False,True,True,6,1
BLIj,True,True,False,4,0
C`4j:5^drVx/!Ibk,True,True,True,16,2
3DOra,True,True,False,5,0
<qb7_QS*o*,True,True,True,10,2
EEa(H5{2u,True,True,True,9,2
@y:'Hr2,True,True,True,7,1
7y2wx&B*u,True,True,True,9,2
93I*d5gTv*9.W^,True,True,True,14,2
PuBAx}=s0t`bJmF,True,True,True,15,2
"i"",sA\Gi",True,True,True,8,2
0DQF,False,True,False,4,0
"(FdN0'K*W1|,n",True,True,True,13,2
[Pyph?Vot,True,True,True,9,2
;/Ev9&tHXP&*0oi`,True,True,True,16,2
/qiEu6Hw,True,True,True,8,2
Pd9|,True,True,True,4,0
(%'}Tt|*@IBp]@Cb,True,True,True,16,2
:=gIX#53/,True,True,True,9,2
"A3[A,\4A/",False,True,True,9,1
MBqVYl~V*smR,True,True,True,12,2
Vhgy^Nu#-.wWB,True,True,True,13,2
^XZ/lBM8:p%:tj,True,True,True,14,2
tz>E4D'K3e,True,True,True,10,2
G42`z.ow,True,True,True,8,2
)~W}S,False,True,True,5,0
^AwJ+,True,True,True,5,0
"j~]^V8""D(].",True,True,True,11,2
K=_I]V.,False,True,True,7,1
^1wyl(yO,True,True,True,8,2
"B^\iw,HG",True,True,True,8,2
"noWhjR/aDj8@{,",True,True,True,14,2
_g0,True,False,True,3,0
o)3js>=77edkxIb,True,True,True,15,2
nFB/BG&%{d8X,True,True,True,12,2
C*]}D,False,True,True,5,0
h(0rvCFFFq|K$F,True,True,True,14,0
7)Ii*,True,True,True,5,0
"tK,*s}FXEj",True,True,True,10,2
8BgB]<!Ia|0jAK:L,True,True,True,16,2
"14E""NLP6,?Q",False,True,True,11,1
HtX@^X:K|.,True,True,True,10,2
y-/}'ez9c,True,False,True,9,1
sCOK.-T/A,True,True,True,9,2
X-qx5:~J,True,True,True,8,2
(W1,False,True,True,3,0
*{nph3/|%>0,True,False,True,11,1
YJTp\p4X7^wG*,True,True,True,13,2
owK)>,True,True,True,5,0
-.c(]bstxC:},True,True,True,12,2
q'\{uo%x>^Z#FVCh,True,True,True,16,2
I/=a^_Jaj->,True,True,True,11,2
ZGUH#+(:q\,True,True,True,10,2
'6i3ZHT\eW\:_bo?,True,True,True,16,2
eze(r/xZjju/MynV,True,True,True,16,2
D5mkVT9d%]L+0+S,True,True,True,15,2
W3}$|6ZAeTG,True,True,True,11,2
jivUv,True,True,False,5,0
9CE$.Skd7t_1,True,True,True,12,2
Z$0@4d9@8,True,True,True,9,2
"""X=aU'a(r&=n,",True,True,True,13,2
"S50ie'^y""n2",True,True,True,11,2
O=k^-O$,True,True,True,7,1
R[Q[_k[_6,True,True,True,9,2
IP\}K'~J2a7^x,True,True,True,13,2
!uO(#Vc3Ojk%+O,True,True,True,14,2
{Mf@5^nUkf{1,True,True,True,12,2
h_*dh1yH9%]EB,True,True,True,13,2
=[5=\W<aF,True,True,True,9,2
(&nVb$1-[|,True,True,True,10,2
5F]+Q,False,True,True,5,0
"]2ff0s,aLTXFFX+",True,True,True,15,2
abkpS-}#+Es]a,True,True,True,13,2
i7?$0,True,False,True,5,0
fcE4UFv$:bkA6TW,True,True,True,15,2
d[y7a6,True,False,True,6,1
.'F(Jh_fm@X/&N,True,True,True,14,2
?%C{x%,True,True,True,6,1
^rwp2%//d,True,False,True,9,1
"HOZC?""",False,True,True,6,1
4C)]D}hhta\'-B,True,True,True,14,2
9MTeJqWza|=W,True,True,True,12,2
"""--Ps9i<cRu,w",True,True,True,13,2
uU)F2`Au8((Mu8{,True,True,True,15,2
}40.|3uK{A,True,True,True,10,2
f0tmsxy,True,False,False,7,1
Zj%Fx!Ltev,True,True,True,10,2
"0:4?{""<0",False,False,True,8,1
R=g;4,True,True,True,5,0
AE.{,False,True,True,4,0
~=j{Z6wWMnH7qPN,True,True,True,15,2
*%zf;el$_Pi<,True,True,True,12,2
"ya=~[W$Q!Dlk'{H,",True,True,True,16,2
{XSYM<unAS{mF,True,True,True,13,2
)#b)&c8{Of,True,True,True,10,2
"U;U,a",True,True,True,5,0
Khp`To`,True,True,True,7,1
"Q""7~J..d",True,True,True,8,2
EK^fwMP,True,True,True,7,1
EI|r.JeeO),True,True,True,10,2
v+f`84ChjGglou;,True,True,True,15,2
aRww,True,True,False,4,0
821<arWNrZQ,True,True,True,11,2
"ED4V#p""]7",True,True,True,9,2
RFH,False,True,False,3,0
`Jv`2,True,True,True,5,0
6~\UiugOpUpv,True,True,True,12,2
SYRk',True,True,True,5,0
VcQX,True,True,False,4,0
aU3,True,True,False,3,0
"!""j]`ZN#.W",True,True,True,10,2
O*?,False,True,True,3,0
Wzq,True,True,False,3,0
sL?8<m!(%+F,True,True,True,11,2
5/GX<ioj-n5X\s@G,True,True,True,16,2
4-VQNq::_zJ@,True,True,True,12,2
\Z~ho,True,True,True,5,0
CpI#$Q2*]jk8/&$,True,True,True,15,2
^v~C]]Qz(^#haR3,True,True,True,15,2
-)MEaBL*1Fr[ZpJ,True,True,True,15,2
nyjadn,True,False,False,6,1
cea;${Kw,True,True,True,8,2
O]n(ZuH#d*Sr,True,True,True,12,2
3ul,True,False,False,3,0
j_`,True,False,True,3,0
d~:1&QC(&L(6CG,True,True,True,14,2
"JyVw)JkP^,;%",True,True,True,12,2
"H.Xg,H/[@S",True,True,True,10,2
A)}`):YP}\`o'v2I,True,True,True,16,2
K/!V.U8?,False,True,True,8,1
y/\.'09>?QVy,True,True,True,12,2
Fd|m,True,True,True,4,0
DpYb,True,True,False,4,0
(BhiNSNO4,True,True,True,9,2
"&PC~O6,/T",False,True,True,9,1
>^4ZO6z&3,True,True,True,9,2
6\OH[WAEal:}.4Ne,True,True,True,16,2
:1|F,False,True,True,4,0
bW<2wW*y?V,True,True,True,10,2
kecbT!#9$l%%vF[9,True,True,True,16,2
#4Sw,True,True,True,4,0
>d|~dAwd$UU,True,True,True,11,2
%}]xyn,True,False,True,6,1
h<kj+IrQ'*h`&]~,True,True,True,15,2
ARh$S~IuHJgMG)Q>,True,True,True,16,2
ej-3Xt$z;,True,True,True,9,2
Y]q~Uv?S^0-G,True,True,True,12,2
"YW""16K)~WhH&1b",True,True,True,14,2
[D%+Xhq+,True,True,True,8,2
DGHW$D,False,True,True,6,1
:v.G,True,True,True,4,0
i=T]dQee?JS[,True,True,True,12,2
^3o2y,True,False,True,5,0
n.9*A'X1S2-M,True,True,True,12,2
3sN,True,True,False,3,0
LH^j`$u,True,True,True,7,1
[|dp@5FC>EgN,True,True,True,12,2
C6i`zx,True,True,True,6,1
"IiO?I+$h:,,62F(",True,True,True,15,2
"Y{gEie+i'M;;#z{""",True,True,True,16,2
z9(,True,False,True,3,0
13l,True,False,False,3,0
+4Q7,False,True,True,4,0
Ka{^V1M;j(l4R35,True,True,True,15,2
?;Ky,True,True,True,4,0
/`?lXbcz^,True,True,True,9,2
[|{D{PBBTyvZB[V,True,True,True,15,2
e^mO%&h5L,True,True,True,9,2
"k[,]",True,False,True,4,0
oiT*2x5(_:/$,True,True,True,12,2
Twtc)Z,True,True,True,6,1
"[""*J'=]4o",True,True,True,9,2
"vP$,=",True,True,True,5,0
x.dG0L=jY6,True,True,True,10,2
ii6d&Dm<_t&^qwE,True,True,True,15,2
66^*R9?/A2V>,False,True,True,12,1
""",lKll?odk""i'/JW",True,True,True,16,2
e#eHKB:Z,True,True,True,8,2
"""Xi+|~f(EGy!X[",True,True,True,14,2
PXYx,True,True,False,4,0
XOMzyH6$7,True,True,True,9,2
7qFj\,True,True,True,5,0
"wKb]sF,+?w2i",True,True,True,12,2
"9,H=M6gxz%Dm",True,True,True,12,2
^c{NK@PX@P,True,True,True,10,2
">YX?,o|.gz-8",True,True,True,12,2
zQ/z~,True,True,True,5,0
I'@p.QG}+USo(6,True,True,True,14,2
"q3)h,5N",True,True,True,7,1
"A^q""80/**=@HWQ3D",True,True,True,16,2
dv<S=`}JU/p5}hG,True,True,True,15,2
X:68,False,True,True,4,0
k2i`zMn-gMRV0,True,True,True,13,2
"&!Q""",False,True,True,4,0
VQ6uI|n$q_l/R,True,True,True,13,2
#XE^_[;x#kVpnYIw,True,True,True,16,2
|->Ktp<,True,True,True,7,1
h8=n[pQ,True,True,True,7,1
.;dbEA.8X[e,True,True,True,11,2
-*sCvXqC,True,True,True,8,2
c3rV+5Ec?;uqs>,True,True,True,14,2
Wx#J;Gh3#,True,True,True,9,2
%nn~#,True,False,True,5,0
wdP,True,True,False,3,0
(TzNw&h,True,True,True,7,1
a)p-VRj]7<)<#Lx,True,True,True,15,2
rf&'rd1N;b}8,True,True,True,12,2
"Q\$y,b}",True,True,True,7,1
xF:lki7i2[;6,True,True,True,12,2
"gT2(z_(,#&|7w",True,True,True,13,2
E)tkM,True,True,True,5,0
dVE,True,True,False,3,0
HfE\$hV{p&bu~Bk,True,True,True,15,2
]dL`bM,True,True,True,6,1
wWe,True,True,False,3,0
or!J_JR,True,True,True,7,1
!3\4,False,False,True,4,0
IOfJ*V(#[,True,True,True,9,2
:ttDGH^(*R&qy,True,True,True,13,2
yYrure58:0,True,True,True,10,2
TPpy}>E{,True,True,True,8,2
%*(w!ac,True,False,True,7,1
-5RK@U&,False,True,True,7,1
{@gD,True,True,True,4,0
U!F|xxRwP6G;[,True,True,True,13,2
KPb^5vqa3kG,True,True,True,11,2
3VLF20NfH:40XQ,True,True,True,14,2
1OIW=J*F!__qXm,True,True,True,14,2
n1)mpe,True,False,True,6,1
ED?zB1Df#/3B),True,True,True,13,2
TvZ,True,True,False,3,0
.@8,False,False,True,3,0
)/[kxB}5'{5D|X},True,True,True,15,2
0~<1Ncy!}`0(,True,True,True,12,2
2\U*$rT-V,True,True,True,9,2
WSIS[#Enn,True,True,True,9,2
Ls8%0,True,True,True,5,0
=5{^l8n,True,False,True,7,1
tay};vHhTC4R)&,True,True,True,14,2
`BQb(N,True,True,True,6,1
PASj_'qplx\=,True,True,True,12,2
hu|%2B\,True,True,True,7,1
.Bv,True,True,True,3,0
HPB}S;`7nd:U,True,True,True,12,2
8vLB,True,True,False,4,0
dzWIi@tA~7*,True,True,True,11,2
"uZO"":Qyd>>(/M",True,True,True,13,2
z4.`vNxs,True,True,True,8,2
xLa@},True,True,True,5,0
v!K|s^?Y}]X{Tl,True,True,True,14,2
Org,True,True,False,3,0
5cu(hZDU9i@',True,True,True,12,2
R?4KLbHC,True,True,True,8,2
SzS_Q=',True,True,True,7,1
"""Fhm",True,True,True,4,0
"_,sb@P4",True,True,True,7,1
}Go,True,True,True,3,0
Q/h$pdnBi,True,True,True,9,2
Z;LYDG},False,True,True,7,1
(lzL(Js,True,True,True,7,1
eEHj;D,True,True,True,6,1
