Password,Has Lowercase,Has Uppercase,Has Special Character,Length,Strength
Vwa$C^/,TRUE,TRUE,TRUE,7,Medium
e%P,TRUE,TRUE,TRUE,3,Weak
RLEL8^cp0km,TRUE,TRUE,TRUE,11,Strong
"yt,~-GvC2~q{",TRUE,TRUE,TRUE,12,Strong
<Q`uJ{5wD8-tCz<,TRUE,TRUE,TRUE,15,Strong
heo\ss/,TRUE,FALSE,TRUE,7,Medium
%iZXtUJT$jpnfk9(,TRUE,TRUE,TRUE,16,Strong
d$6#vr7{;nTz,TRUE,TRUE,TRUE,12,Strong
$fJW3c,TRUE,TRUE,TRUE,6,Medium
u$/4T,TRUE,TRUE,TRUE,5,Weak
>kKg'{,TRUE,TRUE,TRUE,6,Medium
Ag8*6VLx9{C42r1,TRUE,TRUE,TRUE,15,Strong
R#5zZ8X8(U"=K-4x,TRUE,TRUE,TRUE,16,Strong
LibrGdfkxA-x+=,TRUE,TRUE,TRUE,14,Strong
<UmR`,TRUE,TRUE,TRUE,5,Weak
#.oG@'=wYF[z*&7,TRUE,TRUE,TRUE,15,Strong
^}UL.n`TR.R8,TRUE,TRUE,TRUE,12,Strong
/fU!v6y{,TRUE,TRUE,TRUE,8,Strong
"?<*,0KpHes4#r\1w",TRUE,TRUE,TRUE,16,Strong
d0Bl\?E2,TRUE,TRUE,TRUE,8,Strong
':`]BG9`,FALSE,TRUE,TRUE,8,Medium
hEy#00U,TRUE,TRUE,TRUE,7,Medium
S[^_/{:9oK[,TRUE,TRUE,TRUE,11,Strong
81a,TRUE,FALSE,FALSE,3,Weak
)Hm&IB~k#|IR-,TRUE,TRUE,TRUE,13,Strong
qTTH5r%^C,TRUE,TRUE,TRUE,9,Strong
a6e$Nc3YWp|_Kfg,TRUE,TRUE,TRUE,15,Strong
@XTF,FALSE,TRUE,TRUE,4,Weak
]}tg,TRUE,FALSE,TRUE,4,Weak
"Hd,r0*74@@Ev6K",TRUE,TRUE,TRUE,14,Strong
Xno,TRUE,TRUE,FALSE,3,Weak
g&#|'ogj{eWhAKz,TRUE,TRUE,TRUE,15,Strong
8BZK']TlH+qI]],TRUE,TRUE,TRUE,14,Strong
V$#lv\Rer@,TRUE,TRUE,TRUE,10,Strong
"e>`6%@,B,{UVO@\",TRUE,TRUE,TRUE,15,Strong
ku2v+=?vP8w,TRUE,TRUE,TRUE,11,Strong
"0,}E",FALSE,TRUE,TRUE,4,Weak
"2t'e?(n,r6Sp-",TRUE,TRUE,TRUE,13,Strong
",-p7r1vUSyhjdB|",TRUE,TRUE,TRUE,15,Strong
"x-W,nL,L>v",TRUE,TRUE,TRUE,10,Strong
"&4g}.+[>,lf~x",TRUE,FALSE,TRUE,13,Medium
wG@6_t,TRUE,TRUE,TRUE,6,Medium
x8&!z"05,TRUE,FALSE,TRUE,8,Medium
L-K=,FALSE,TRUE,TRUE,4,Weak
s>i%~^7SY,TRUE,TRUE,TRUE,9,Strong
K@0R*}n~:$M\aoG,TRUE,TRUE,TRUE,15,Strong
6{CBq,TRUE,TRUE,TRUE,5,Weak
|)}&j,TRUE,FALSE,TRUE,5,Weak
-'W<x:!PA2,TRUE,TRUE,TRUE,10,Strong
)gwFsFJ4r]QT%,TRUE,TRUE,TRUE,13,Strong
4:*x:Fy,TRUE,TRUE,TRUE,7,Medium
i-T+l#0m"IQ),TRUE,TRUE,TRUE,12,Strong
"NrV>s,(k<4eka",TRUE,TRUE,TRUE,13,Strong
>@2`ri\v^q,TRUE,FALSE,TRUE,10,Medium
1|h,TRUE,FALSE,TRUE,3,Weak
65p[^,TRUE,FALSE,TRUE,5,Weak
"jcnq=QL`4h`,X86",TRUE,TRUE,TRUE,15,Strong
jmzUZUdUfZ{a,TRUE,TRUE,TRUE,12,Strong
oUMyp+S!g,TRUE,TRUE,TRUE,9,Strong
f0;~29|J,TRUE,TRUE,TRUE,8,Strong
"Wm,BBu%8{*U:|(}W",TRUE,TRUE,TRUE,16,Strong
fAZ\8}[!}k,TRUE,TRUE,TRUE,10,Strong
c4H/>3\.g*6n1y^|,TRUE,TRUE,TRUE,16,Strong
<yj,TRUE,FALSE,TRUE,3,Weak
#NAME?,TRUE,TRUE,TRUE,7,Medium
nS0x[6[K,TRUE,TRUE,TRUE,8,Strong
$wOD+C,TRUE,TRUE,TRUE,6,Medium
Py~06-~cipUG,TRUE,TRUE,TRUE,12,Strong
eIv[Y,TRUE,TRUE,TRUE,5,Weak
+{g$$|,TRUE,FALSE,TRUE,6,Medium
^75cR<u$$u,TRUE,TRUE,TRUE,10,Strong
fl[t(0,TRUE,FALSE,TRUE,6,Medium
CCs,TRUE,TRUE,FALSE,3,Weak
a6a>,TRUE,FALSE,TRUE,4,Weak
tKku1D2Y,TRUE,TRUE,FALSE,8,Medium
}Ng,TRUE,TRUE,TRUE,3,Weak
"#,3m<o`[k-;",TRUE,FALSE,TRUE,11,Medium
Oc*,TRUE,TRUE,TRUE,3,Weak
TRNcRx,TRUE,TRUE,FALSE,6,Medium
8/CY,FALSE,TRUE,TRUE,4,Weak
",ziD\`!PlFx!j)}",TRUE,TRUE,TRUE,15,Strong
3S8V<`^v,TRUE,TRUE,TRUE,8,Strong
"w8^(r0ET,o",TRUE,TRUE,TRUE,10,Strong
h\0bcq.A}as,TRUE,TRUE,TRUE,11,Strong
""",RIC(T{Cu4/~",TRUE,TRUE,TRUE,13,Strong
QApPN-G,TRUE,TRUE,TRUE,7,Medium
=F}mc62{[HCRB@,TRUE,TRUE,TRUE,14,Strong
C'S}]R?S,FALSE,TRUE,TRUE,8,Medium
VmV?,TRUE,TRUE,TRUE,4,Weak
tBi7T.oO#\0U,TRUE,TRUE,TRUE,12,Strong
?7{/}MouL],TRUE,TRUE,TRUE,10,Strong
H;@qR!cvFD#/yb,TRUE,TRUE,TRUE,14,Strong
YVw,TRUE,TRUE,FALSE,3,Weak
qhT,TRUE,TRUE,FALSE,3,Weak
'n7Z5bYc:Ksk_Z,TRUE,TRUE,TRUE,14,Strong
lJ_,TRUE,TRUE,TRUE,3,Weak
N][R{F(CvZ\jwY,TRUE,TRUE,TRUE,14,Strong
#Gj,TRUE,TRUE,TRUE,3,Weak
U!oz_%[Y",TRUE,TRUE,TRUE,9,Strong
JwCUK\W?CY24l$t:,TRUE,TRUE,TRUE,16,Strong
mQl.39C&w5SQMI,TRUE,TRUE,TRUE,14,Strong
\]}P<JG,FALSE,TRUE,TRUE,7,Medium
XM7n\1fBLh-).,TRUE,TRUE,TRUE,13,Strong
oq9,TRUE,FALSE,FALSE,3,Weak
=h$05T2`!K1[w,TRUE,TRUE,TRUE,13,Strong
LOT}kcRJI',TRUE,TRUE,TRUE,10,Strong
Kot*N3wV,TRUE,TRUE,TRUE,8,Strong
aKDT/)"w,TRUE,TRUE,TRUE,8,Strong
dWC9!Bjtc5d|j/,TRUE,TRUE,TRUE,14,Strong
??gK+,TRUE,TRUE,TRUE,5,Weak
a+Y=Y,TRUE,TRUE,TRUE,5,Weak
4+@DmAIvV`s_{"S',TRUE,TRUE,TRUE,16,Strong
I9*elR0=ak".#_Rd,TRUE,TRUE,TRUE,16,Strong
q1iZ^cm~}wQP,TRUE,TRUE,TRUE,12,Strong
B-z[7,TRUE,TRUE,TRUE,5,Weak
7[O*S#pN~BB=7,TRUE,TRUE,TRUE,13,Strong
n?4aS]awk!.gvK4,TRUE,TRUE,TRUE,15,Strong
V-3Ls,TRUE,TRUE,TRUE,5,Weak
ixnLQ1b.,TRUE,TRUE,TRUE,8,Strong
KD&LK,FALSE,TRUE,TRUE,5,Weak
jWI1M$/|2oqYq+:,TRUE,TRUE,TRUE,15,Strong
Ti?,TRUE,TRUE,TRUE,3,Weak
sW#1,TRUE,TRUE,TRUE,4,Weak
&?swKIAM+t,TRUE,TRUE,TRUE,10,Strong
D9&f2GHza,TRUE,TRUE,TRUE,9,Strong
j|"TTE|n4x,TRUE,TRUE,TRUE,10,Strong
3HP.<#p@,TRUE,TRUE,TRUE,8,Strong
^0-~c+ICP2x,TRUE,TRUE,TRUE,11,Strong
+F[&,FALSE,TRUE,TRUE,4,Weak
|<S>VDa,TRUE,TRUE,TRUE,7,Medium
m0V#3cUzJ/V,TRUE,TRUE,TRUE,11,Strong
G>],FALSE,TRUE,TRUE,3,Weak
h|<5}GOKjg/[U,TRUE,TRUE,TRUE,13,Strong
Nmj"OoEn),TRUE,TRUE,TRUE,9,Strong
+NlVg^7k,TRUE,TRUE,TRUE,8,Strong
uhWXkP>w=VS,TRUE,TRUE,TRUE,11,Strong
pR}J1363kM,TRUE,TRUE,TRUE,10,Strong
hB">}b\nG}@,TRUE,TRUE,TRUE,11,Strong
m'yfNyi^NV7.>3t],TRUE,TRUE,TRUE,16,Strong
"{B1oXZ'F{8,C",TRUE,TRUE,TRUE,12,Strong
5uC,TRUE,TRUE,FALSE,3,Weak
/1LRp;~,TRUE,TRUE,TRUE,7,Medium
(9*["0i?*5H|z,TRUE,TRUE,TRUE,13,Strong
X=Q|B)k8FJ<M/&u,TRUE,TRUE,TRUE,15,Strong
mO14O]#,TRUE,TRUE,TRUE,7,Medium
"""6i4",TRUE,FALSE,TRUE,4,Weak
"z,:",TRUE,FALSE,TRUE,3,Weak
y@S-cS<*Taw}~,TRUE,TRUE,TRUE,13,Strong
KN-@N|,FALSE,TRUE,TRUE,6,Medium
Q>II34Vu9EA#IL4:,TRUE,TRUE,TRUE,16,Strong
.i7,TRUE,FALSE,TRUE,3,Weak
pvW\9<*D,TRUE,TRUE,TRUE,8,Strong
eZG#NTJZx<Mbmd,TRUE,TRUE,TRUE,14,Strong
ui=_:U"T,TRUE,TRUE,TRUE,8,Strong
v%lx_=t/B,TRUE,TRUE,TRUE,9,Strong
hLco&qA{5w}N,TRUE,TRUE,TRUE,12,Strong
M)l<3;{6?0Wj&p,TRUE,TRUE,TRUE,14,Strong
gU"qfo3]=&2E#0t,TRUE,TRUE,TRUE,15,Strong
Hn_mItl,TRUE,TRUE,TRUE,7,Medium
:~V/,FALSE,TRUE,TRUE,4,Weak
vQQ,TRUE,TRUE,FALSE,3,Weak
da;6MD'is,TRUE,TRUE,TRUE,9,Strong
n<o%t_OS9Ue?,TRUE,TRUE,TRUE,12,Strong
i?a!z<E,TRUE,TRUE,TRUE,7,Medium
h+vY,TRUE,TRUE,TRUE,4,Weak
[/$V=|'H,FALSE,TRUE,TRUE,8,Medium
"%}tn,",TRUE,FALSE,TRUE,5,Weak
qg'vcW,TRUE,TRUE,TRUE,6,Medium
ss:0,TRUE,FALSE,TRUE,4,Weak
6h;JD^qYSIsG,TRUE,TRUE,TRUE,12,Strong
k)&]NtGRUAuG,TRUE,TRUE,TRUE,12,Strong
MdW&z}8+,TRUE,TRUE,TRUE,8,Strong
eC40_&&xJjl{,TRUE,TRUE,TRUE,12,Strong
;l#aU"Qt{,TRUE,TRUE,TRUE,9,Strong
'Ye,TRUE,TRUE,TRUE,3,Weak
y!e.IWf7`b},TRUE,TRUE,TRUE,11,Strong
MjVrVfk,TRUE,TRUE,FALSE,7,Medium
:K3Nx*M/3s,TRUE,TRUE,TRUE,10,Strong
l1|ctI6v'hs^,TRUE,TRUE,TRUE,12,Strong
5Z{7f=o,TRUE,TRUE,TRUE,7,Medium
SK).t~)t,TRUE,TRUE,TRUE,8,Strong
7;2~o,TRUE,FALSE,TRUE,5,Weak
uq+!~,TRUE,FALSE,TRUE,5,Weak
H[A+z-Zo*,TRUE,TRUE,TRUE,9,Strong
=:T@tj!_,TRUE,TRUE,TRUE,8,Strong
5e=Ft4,TRUE,TRUE,TRUE,6,Medium
i*k*,TRUE,FALSE,TRUE,4,Weak
=C)Il~%:TE_,TRUE,TRUE,TRUE,11,Strong
*Y!O\{{,FALSE,TRUE,TRUE,7,Medium
Dw;m}o:P/f/@_h<,TRUE,TRUE,TRUE,15,Strong
x\W(Q9]s,TRUE,TRUE,TRUE,8,Strong
"i);LrB$,ifZl",TRUE,TRUE,TRUE,12,Strong
r(7L0&#d`xK!-NSe,TRUE,TRUE,TRUE,16,Strong
#$1-V#i,TRUE,TRUE,TRUE,7,Medium
AGwk+Hgz76?NlT.R,TRUE,TRUE,TRUE,16,Strong
W/QE5SdJB*dh.,TRUE,TRUE,TRUE,13,Strong
>c^D5x'P(,TRUE,TRUE,TRUE,9,Strong
uA6?DHhFB,TRUE,TRUE,TRUE,9,Strong
03%5sl)<rKT,TRUE,TRUE,TRUE,11,Strong
FR<q8X;j,TRUE,TRUE,TRUE,8,Strong
{K(zd_-M`i2g,TRUE,TRUE,TRUE,12,Strong
uINYu2?3kg@m%},TRUE,TRUE,TRUE,14,Strong
8.gugcVF`A,TRUE,TRUE,TRUE,10,Strong
X[C,FALSE,TRUE,TRUE,3,Weak
fHK5HcB8E]yfg[@,TRUE,TRUE,TRUE,15,Strong
zT'{k-j*YPs7r<JP,TRUE,TRUE,TRUE,16,Strong
FLPE,FALSE,TRUE,FALSE,4,Weak
4>;X,FALSE,TRUE,TRUE,4,Weak
qY.kA,TRUE,TRUE,TRUE,5,Weak
}>Z,FALSE,TRUE,TRUE,3,Weak
UB}^J,FALSE,TRUE,TRUE,5,Weak
9T%rG1k&S0</zsMH,TRUE,TRUE,TRUE,16,Strong
ENNc1,TRUE,TRUE,FALSE,5,Weak
\bB),TRUE,TRUE,TRUE,4,Weak
oJty,TRUE,TRUE,FALSE,4,Weak
gh"5r,TRUE,FALSE,TRUE,5,Weak
?#g4,TRUE,FALSE,TRUE,4,Weak
KZuaAwt,TRUE,TRUE,FALSE,7,Medium
ia*|3&Bh.ch=dJu,TRUE,TRUE,TRUE,15,Strong
_zX*t=yU]cvt,TRUE,TRUE,TRUE,12,Strong
;>dXX,TRUE,TRUE,TRUE,5,Weak
j>QN<-Z3,TRUE,TRUE,TRUE,8,Strong
xi)amfFS-us15wKt,TRUE,TRUE,TRUE,16,Strong
jZ/LXHk'/=,TRUE,TRUE,TRUE,10,Strong
!(NVi>B,TRUE,TRUE,TRUE,7,Medium
j'.X;y)y%r{,TRUE,TRUE,TRUE,11,Strong
p2eB#,TRUE,TRUE,TRUE,5,Weak
V!8i/Ie,TRUE,TRUE,TRUE,7,Medium
"sLXRRGG^v$Q,P646",TRUE,TRUE,TRUE,16,Strong
d-[OK,TRUE,TRUE,TRUE,5,Weak
c\s<`f/,TRUE,FALSE,TRUE,7,Medium
GGT9Hr@H,TRUE,TRUE,TRUE,8,Strong
J[2W((Qx?Ks~:?,TRUE,TRUE,TRUE,14,Strong
~.xaI+b,TRUE,TRUE,TRUE,7,Medium
X+g&9d_6mZR,TRUE,TRUE,TRUE,11,Strong
XhL9%>eXzJ/i,TRUE,TRUE,TRUE,12,Strong
~S*G,FALSE,TRUE,TRUE,4,Weak
j'R)ED,TRUE,TRUE,TRUE,6,Medium
kry\kB7zO,TRUE,TRUE,TRUE,9,Strong
E-grz,TRUE,TRUE,TRUE,5,Weak
"*,'o",TRUE,FALSE,TRUE,4,Weak
~)j:,TRUE,FALSE,TRUE,4,Weak
lklxH$.LXfcX>UJ,TRUE,TRUE,TRUE,15,Strong
#?S`nWK'V#;H>G,TRUE,TRUE,TRUE,14,Strong
Phgk&u8,TRUE,TRUE,TRUE,7,Medium
L8M,FALSE,TRUE,FALSE,3,Weak
B5)%%lp3*\(t;3t,TRUE,TRUE,TRUE,15,Strong
"^}d:Dfq%'aTI,J8",TRUE,TRUE,TRUE,15,Strong
6]E_|I['j,TRUE,TRUE,TRUE,9,Strong
]Bs^@S%=d59[m,TRUE,TRUE,TRUE,13,Strong
b@:,TRUE,FALSE,TRUE,3,Weak
f#>:&,TRUE,FALSE,TRUE,5,Weak
_3Q1"$%N2D6,FALSE,TRUE,TRUE,11,Medium
2*yfbVkaSZ5@T1,TRUE,TRUE,TRUE,14,Strong
}6<1[g,TRUE,FALSE,TRUE,6,Medium
9mP'5M&>^y'ew>#.,TRUE,TRUE,TRUE,16,Strong
/A;bC7LC8zzjY@|),TRUE,TRUE,TRUE,16,Strong
c;HcK?z/cmo,TRUE,TRUE,TRUE,11,Strong
QHWx,TRUE,TRUE,FALSE,4,Weak
CR:v4VoIEwj,TRUE,TRUE,TRUE,11,Strong
+=?%2i-S\=m#j]P,TRUE,TRUE,TRUE,15,Strong
'R5f$~jf'!Wo,TRUE,TRUE,TRUE,12,Strong
3!p#j4?\4o,TRUE,FALSE,TRUE,10,Medium
[7ekBA%,TRUE,TRUE,TRUE,7,Medium
]PL,FALSE,TRUE,TRUE,3,Weak
)e7c>,TRUE,FALSE,TRUE,5,Weak
;2cP2,TRUE,TRUE,TRUE,5,Weak
xGxz'q`YhU,TRUE,TRUE,TRUE,10,Strong
Rj-,TRUE,TRUE,TRUE,3,Weak
T<)bLa6K0[4^,TRUE,TRUE,TRUE,12,Strong
Y0p\vBy={q,TRUE,TRUE,TRUE,10,Strong
<$ascyusf,TRUE,FALSE,TRUE,9,Medium
WE]2&fRt(1o;'(,TRUE,TRUE,TRUE,14,Strong
'ZGI1Ov,TRUE,TRUE,TRUE,7,Medium
os}B\S7X+Zr,TRUE,TRUE,TRUE,11,Strong
+IR(hGmRv{kP1<a,TRUE,TRUE,TRUE,15,Strong
IT/,FALSE,TRUE,TRUE,3,Weak
OWz~bf);P,TRUE,TRUE,TRUE,9,Strong
jak5?P>q~S&IaC,TRUE,TRUE,TRUE,14,Strong
LTrTnE>iHP,TRUE,TRUE,TRUE,10,Strong
gl9raw~m~F{,TRUE,TRUE,TRUE,11,Strong
JvUqE3xSn,TRUE,TRUE,FALSE,9,Medium
[KT=Hxgf,TRUE,TRUE,TRUE,8,Strong
<h)@X@l/7;?K<IL,TRUE,TRUE,TRUE,15,Strong
*k(V3Rr?Z~1e,TRUE,TRUE,TRUE,12,Strong
9}7fK:s~,TRUE,TRUE,TRUE,8,Strong
{0\[Q>Zn_,TRUE,TRUE,TRUE,9,Strong
hT]PJ,TRUE,TRUE,TRUE,5,Weak
Vb1g,TRUE,TRUE,FALSE,4,Weak
z[:,TRUE,FALSE,TRUE,3,Weak
{D~O@g)\>_MzT,TRUE,TRUE,TRUE,13,Strong
Fmf[DV.,TRUE,TRUE,TRUE,7,Medium
s*.'|Cl,TRUE,TRUE,TRUE,7,Medium
P[uQC,TRUE,TRUE,TRUE,5,Weak
uE"0%t!s!i,TRUE,TRUE,TRUE,10,Strong
|>B[alruE"/Z}BIk,TRUE,TRUE,TRUE,16,Strong
8$H,FALSE,TRUE,TRUE,3,Weak
2_#t1]^QBr|x),TRUE,TRUE,TRUE,13,Strong
J&JuH`\_Z\DVn,TRUE,TRUE,TRUE,13,Strong
5*):;jAStNalF,TRUE,TRUE,TRUE,13,Strong
''A@TDPN,FALSE,TRUE,TRUE,8,Medium
{4f@oHBU)%as0v|m,TRUE,TRUE,TRUE,16,Strong
C:L?lU,TRUE,TRUE,TRUE,6,Medium
&.[DP,FALSE,TRUE,TRUE,5,Weak
"N,y'2`x\|8XBnw",TRUE,TRUE,TRUE,14,Strong
OA}K[;x3P,TRUE,TRUE,TRUE,9,Strong
"""#'PKeTa@))]f",TRUE,TRUE,TRUE,13,Strong
1c{p,TRUE,FALSE,TRUE,4,Weak
jd)YI'vrV,TRUE,TRUE,TRUE,9,Strong
'u[\$o,TRUE,FALSE,TRUE,6,Medium
^f^A]4!ZK<#.HyB,TRUE,TRUE,TRUE,15,Strong
k.vXC)%j,TRUE,TRUE,TRUE,8,Strong
%UsnmmszK%-,TRUE,TRUE,TRUE,11,Strong
)~<`m`RDCO8zo,TRUE,TRUE,TRUE,13,Strong
"ep-[]kd~+Cm^,x",TRUE,TRUE,TRUE,14,Strong
_bkiTF@,TRUE,TRUE,TRUE,7,Medium
@PXz+}ztxEqGa'B,TRUE,TRUE,TRUE,15,Strong
q\a-cj5qs^+E{,TRUE,TRUE,TRUE,13,Strong
RV"Z,FALSE,TRUE,TRUE,4,Weak
"*mWv@k|d/a3,nB",TRUE,TRUE,TRUE,14,Strong
StvRlH,TRUE,TRUE,FALSE,6,Medium
\*Rg)HTvR'4`47M,TRUE,TRUE,TRUE,15,Strong
"""4+eCI%*a#u",TRUE,TRUE,TRUE,11,Strong
vcS$HC/@,TRUE,TRUE,TRUE,8,Strong
16MMO0b5,TRUE,TRUE,FALSE,8,Medium
T:0Q'%mqP`QK*=<,TRUE,TRUE,TRUE,15,Strong
;n8lL9q,TRUE,TRUE,TRUE,7,Medium
F"!ns,TRUE,TRUE,TRUE,5,Weak
kV~*Zb8(EZ@rh@-,TRUE,TRUE,TRUE,15,Strong
jXSmQ"IEn)Qc,TRUE,TRUE,TRUE,12,Strong
dsIOR}3ie5i,TRUE,TRUE,TRUE,11,Strong
E"[l|lFN*Kn'z.,TRUE,TRUE,TRUE,14,Strong
d(QI,TRUE,TRUE,TRUE,4,Weak
QT@;x,TRUE,TRUE,TRUE,5,Weak
kK:,TRUE,TRUE,TRUE,3,Weak
zl<P]2uRtv),TRUE,TRUE,TRUE,11,Strong
n{<P]l3ZqS8/e@n,TRUE,TRUE,TRUE,15,Strong
sF<pm>ATG['`,TRUE,TRUE,TRUE,12,Strong
cR_jCB:vVB(y&A,TRUE,TRUE,TRUE,14,Strong
dvp9CDPYk+7,TRUE,TRUE,TRUE,11,Strong
[89wc%-Yc,TRUE,TRUE,TRUE,9,Strong
"SF5z,A.$eVe#V",TRUE,TRUE,TRUE,13,Strong
YYfb:TE%U,TRUE,TRUE,TRUE,9,Strong
}Qz,TRUE,TRUE,TRUE,3,Weak
zS&;"6wq,TRUE,TRUE,TRUE,8,Strong
iA0T6"V}H=,TRUE,TRUE,TRUE,10,Strong
bbc`mC&:,TRUE,TRUE,TRUE,8,Strong
]4e-<zHbAu7,TRUE,TRUE,TRUE,11,Strong
@YU,FALSE,TRUE,TRUE,3,Weak
IKY|,FALSE,TRUE,TRUE,4,Weak
k2>^!U[RoQx(,TRUE,TRUE,TRUE,12,Strong
"""fq%M2",TRUE,TRUE,TRUE,6,Medium
jY:p")G/4,TRUE,TRUE,TRUE,9,Strong
`>~6?F`3s).Qq8Gn,TRUE,TRUE,TRUE,16,Strong
7T'>j<|@8}0<v~XG,TRUE,TRUE,TRUE,16,Strong
'3%]#LsI]=O$,TRUE,TRUE,TRUE,12,Strong
n$)e8Na$QM,TRUE,TRUE,TRUE,10,Strong
qu4/&K*}]|{SRi,TRUE,TRUE,TRUE,14,Strong
I[:ymO^,TRUE,TRUE,TRUE,7,Medium
`S.*^ozeBewgr3,TRUE,TRUE,TRUE,14,Strong
]uia,TRUE,FALSE,TRUE,4,Weak
)DN46eVlGT*,TRUE,TRUE,TRUE,11,Strong
P_]\nrSh\_,TRUE,TRUE,TRUE,10,Strong
sLu01gP0N,TRUE,TRUE,FALSE,9,Medium
pokT9K,TRUE,TRUE,FALSE,6,Medium
=J`/sgm,TRUE,TRUE,TRUE,7,Medium
a;\J|i;AA,TRUE,TRUE,TRUE,9,Strong
6V{frHL'e26}M,TRUE,TRUE,TRUE,13,Strong
]/!:C!boe)sfv,TRUE,TRUE,TRUE,13,Strong
h4[_%+j,TRUE,FALSE,TRUE,7,Medium
"Qa,\ANMQ1i(0",TRUE,TRUE,TRUE,12,Strong
'ZKQ<b>,TRUE,TRUE,TRUE,7,Medium
5!PA,FALSE,TRUE,TRUE,4,Weak
",ksQLy",TRUE,TRUE,TRUE,6,Medium
}vV]X,TRUE,TRUE,TRUE,5,Weak
v[JMb4}b,TRUE,TRUE,TRUE,8,Strong
]>IAGHhM3g,TRUE,TRUE,TRUE,10,Strong
d54t1S,TRUE,TRUE,FALSE,6,Medium
;9t,TRUE,FALSE,TRUE,3,Weak
qaw0P%,TRUE,TRUE,TRUE,6,Medium
hhV|z2/a`V`,TRUE,TRUE,TRUE,11,Strong
;RtqhxbcuT&,TRUE,TRUE,TRUE,11,Strong
redklhrCg-Ywh,TRUE,TRUE,TRUE,13,Strong
>p'bIxn,TRUE,TRUE,TRUE,7,Medium
"G>X,BW{`dQ/",TRUE,TRUE,TRUE,11,Strong
|qZt<Y3!.,TRUE,TRUE,TRUE,9,Strong
"""t7BSDRLw_iAg",TRUE,TRUE,TRUE,13,Strong
"d,!CT~pdr4",TRUE,TRUE,TRUE,10,Strong
yZ1FXK2Q^d@F%Kd,TRUE,TRUE,TRUE,15,Strong
u3qiM(a-fdlQh,TRUE,TRUE,TRUE,13,Strong
.)J,FALSE,TRUE,TRUE,3,Weak
U@&m,TRUE,TRUE,TRUE,4,Weak
b[F'.(P,TRUE,TRUE,TRUE,7,Medium
6P(.R8!i^-Kifx+,TRUE,TRUE,TRUE,15,Strong
(7%BuVFeT3\d,TRUE,TRUE,TRUE,12,Strong
(!.Hli,TRUE,TRUE,TRUE,6,Medium
5vC,TRUE,TRUE,FALSE,3,Weak
'7vLn"Qh!l{%*,TRUE,TRUE,TRUE,13,Strong
"""U4c,Ei&",TRUE,TRUE,TRUE,8,Strong
O0^xLPX(wX:PoUFB,TRUE,TRUE,TRUE,16,Strong
m3TXbRF3(|,TRUE,TRUE,TRUE,10,Strong
%r9J)Ub}i.2,TRUE,TRUE,TRUE,11,Strong
""",y>0MS2q`orE0",TRUE,TRUE,TRUE,14,Strong
]8V^mjxNa*U$%,TRUE,TRUE,TRUE,13,Strong
or1%T,TRUE,TRUE,TRUE,5,Weak
!pcC}:?%<\wB/84U,TRUE,TRUE,TRUE,16,Strong
jx$H3>&@U5oUT6T,TRUE,TRUE,TRUE,15,Strong
J}[BKC*G;#65,FALSE,TRUE,TRUE,12,Medium
f"dd'~^f`Z13k,TRUE,TRUE,TRUE,13,Strong
Iq};3x-,TRUE,TRUE,TRUE,7,Medium
"A3Fer\Q^7U,>UO=I",TRUE,TRUE,TRUE,16,Strong
hM.,TRUE,TRUE,TRUE,3,Weak
ula=W[iZ,TRUE,TRUE,TRUE,8,Strong
bSkEeKI`,TRUE,TRUE,TRUE,8,Strong
uBj-u|m!)xo$,TRUE,TRUE,TRUE,12,Strong
EdXuWN,TRUE,TRUE,FALSE,6,Medium
t+!Nn!2k)Ku,TRUE,TRUE,TRUE,11,Strong
"Yj&|o,-b$GX{",TRUE,TRUE,TRUE,12,Strong
IL'&"D\d=C\7,TRUE,TRUE,TRUE,12,Strong
itID*U*|ZwTqOSl$,TRUE,TRUE,TRUE,16,Strong
3O$bQBco:*A.-n];,TRUE,TRUE,TRUE,16,Strong
1:"/6c.<SS|4,TRUE,TRUE,TRUE,12,Strong
40`hXqfoy]2y>,TRUE,TRUE,TRUE,13,Strong
xL$pVe,TRUE,TRUE,TRUE,6,Medium
u[tdYI^_Ywr,TRUE,TRUE,TRUE,11,Strong
76ETG\MV,FALSE,TRUE,TRUE,8,Medium
",.<7^U[",FALSE,TRUE,TRUE,7,Medium
]Eh4{>_aBj&H~!,TRUE,TRUE,TRUE,14,Strong
Ol_!8B'SYd,TRUE,TRUE,TRUE,10,Strong
;?*l""}T\HGlr_,TRUE,TRUE,TRUE,14,Strong
=&/IgJW?Jr|`)><,TRUE,TRUE,TRUE,15,Strong
jgh_a,TRUE,FALSE,TRUE,5,Weak
"Mg^5!a,KDHFG",TRUE,TRUE,TRUE,12,Strong
p<9?i=oB;`2,TRUE,TRUE,TRUE,11,Strong
D6SboLIGS7[-L]E<,TRUE,TRUE,TRUE,16,Strong
X`&WOnl1F(I,TRUE,TRUE,TRUE,11,Strong
e@!GZFE,TRUE,TRUE,TRUE,7,Medium
MwFzg\@V\*MR,TRUE,TRUE,TRUE,12,Strong
U{E6PXe,TRUE,TRUE,TRUE,7,Medium
dGJ%dwSqn,TRUE,TRUE,TRUE,9,Strong
BX#^4jnSW\Gu*;i&,TRUE,TRUE,TRUE,16,Strong
"e,]J`jK^kd<i*7@c",TRUE,TRUE,TRUE,16,Strong
Sg_U!x,TRUE,TRUE,TRUE,6,Medium
